celestialID,temperature,spectralClass,luminosity,age,life,orbitRadius,eccentricity,massDust,massGas,fragmented,density,surfaceGravity,escapeVelocity,orbitPeriod,rotationRate,locked,pressure,radius,mass
40428169,4886.0,K0 V,0.01788,1.73e+17,5.773e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,117900000,0
40428183,3851.0,K7 V,0.06063,6.634e+17,1.247e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,349500000,0
40428248,4479.0,K3 IV,3.507,4.034e+17,7.832e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1965000000,0
40428291,5569.0,G4 V,0.1989,8.941e+16,3.459e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,302800000,0
40428344,6457.0,F6 VI,0.3983,5.797e+16,1.8e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,318700000,0
40428405,6697.0,F5 V,1.153,1.12e+17,1.556e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,504100000,0
40428474,5802.0,G1 VI,0.1046,3.909e+16,2.78e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,202300000,0
40428499,5363.0,G6 V,0.4156,3.517e+17,4.035e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,471900000,0
40428570,4355.0,K3 V,0.089,7.324e+17,8.147e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,331200000,0
40428620,3384.0,M0 V,0.01783,7.243e+17,1.802e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,245500000,0
40428655,2720.0,M4 V,0.01249,1.275e+18,2.251e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,318100000,0
40428701,3878.0,K7 V,0.0587,1.182e+18,1.324e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,339200000,0
40428747,5730.0,G2 V,0.5822,8.764e+16,2.956e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,489200000,0
40428832,4972.0,K0 V,0.1191,2.477e+17,5.554e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,293900000,0
40428872,4252.0,K4 V,0.08308,3.294e+17,8.794e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,335700000,0
40428902,6937.0,F3 V,3.589,1.113e+17,1.288e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,828900000,0
40428959,4619.0,K2 V,0.01485,5.358e+17,7.119e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,120300000,0
40428976,4883.0,K0 V,0.1113,8.442e+16,5.553e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,294700000,0
40429023,3795.0,K7 V,0.02358,6.649e+17,1.316e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,224500000,0
40429063,3471.0,M0 V,0.01841,6.339e+17,1.784e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,237100000,0
40429115,4825.0,K0 V,0.01834,4.296e+17,5.714e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,122500000,0
40429131,5038.0,G9 V,0.1304,2.118e+17,5.144e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,299600000,0
40429184,3888.0,K7 V,0.05962,4.025e+17,1.281e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,340000000,0
40429223,5770.0,G2 V,0.2447,1.26e+17,3.0e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,312800000,0
40429258,3249.0,M1 V,0.04111,1.211e+18,1.906e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,404300000,0
40429321,3314.0,M0 V,0.01874,1.189e+18,1.816e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,262500000,0
40429381,4114.0,K5 V,0.07074,6.575e+17,1.031e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,330900000,0
40429429,5875.0,G1 VI,0.1041,3.966e+16,2.878e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,196800000,0
40429459,4034.0,K6 V,0.02591,7.505e+17,1.179e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,208300000,0
40429493,5685.0,G2 VI,0.09557,1.266e+17,3.105e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,201400000,0
40429527,2577.0,M5 V,0.01196,8.137e+17,2.413e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,346800000,0
40429579,6986.0,F3 V,3.538,6.594e+16,1.31e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,811500000,0
40429644,6359.0,F7 V,5.8,1.459e+17,1.892e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1254000000,0
40429720,3337.0,M0 V,0.01873,7.371e+17,1.774e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,258800000,0
40429769,4946.0,K0 V,0.1172,3.198e+17,5.41e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,294700000,0
40429813,4492.0,K3 V,0.03412,4.076e+16,8.093e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,192800000,0
40429846,4603.0,K2 V,0.237,2.416e+17,6.866e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,483900000,0
40429911,5740.0,G2 V,0.246,8.56e+16,2.943e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,316900000,0
40429964,5821.0,G1 VI,0.1019,1.036e+17,2.769e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,198300000,0
40429989,6963.0,F3 V,3.48,9.503e+16,1.336e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,810100000,0
40430066,5553.0,G4 V,0.5002,3.453e+16,3.555e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,482900000,0
40430131,4580.0,K2 V,0.03956,1.262e+17,7.19e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,199700000,0
40430152,3877.0,K7 V,0.05969,5.008e+17,1.28e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,342200000,0
40430215,3573.0,K9 V,0.3199,3.391e+17,1.587e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,932800000,0
40430293,2512.0,M5 V,0.0112,1.293e+18,2.443e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,353200000,0
40430341,4470.0,K3 V,0.08892,6.58e+17,8.089e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,314200000,0
40430404,3519.0,K9 V,0.04869,1.309e+18,1.636e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,375200000,0
40430458,3737.0,K8 V,0.02096,1.34e+18,1.42e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,218300000,0
40430487,4423.0,K3 V,0.035,2.96e+17,7.848e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,201300000,0
40430518,4529.0,K2 V,0.09291,5.166e+17,6.863e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,312900000,0
40430563,3935.0,K6 V,0.02545,4.556e+17,1.105e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,217000000,0
40430601,5796.0,G1 VI,0.04188,4.497e+16,2.784e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,128300000,0
40430611,5248.0,G7 VI,0.0625,1.827e+17,4.48e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,191100000,0
40430638,5751.0,G2 VI,0.09336,1.197e+17,2.983e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,194500000,0
40430679,3866.0,K7 V,0.02375,6.157e+17,1.26e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,217000000,0
40430704,3315.0,M0 V,0.01738,7.325e+17,1.775e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,252600000,0
40430747,4593.0,K2 V,0.03718,1.904e+17,7.3e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,192500000,0
40430773,6010.0,F9 VI,0.3224,9.398e+16,2.379e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,330900000,0
40430823,2825.0,M3 V,0.01384,5.894e+17,2.158e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,310300000,0
40430881,2897.0,M3 V,0.01394,2.678e+17,2.16e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,296200000,0
40430933,4647.0,K2 V,0.09722,3.337e+17,7.113e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,303900000,0
40430984,5909.0,G0 V,0.2852,8.497e+16,2.595e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,322000000,0
40431029,4750.0,K1 V,0.04094,1.63e+17,6.154e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,188800000,0
40431058,3902.0,K6 V,0.4313,1.676e+17,1.131e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,908000000,0
40431136,2850.0,M3 V,0.01359,4.796e+17,2.175e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,302200000,0
40431198,6264.0,F8 V,2.151,1.898e+17,2.184e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,786800000,0
40431272,2623.0,M5 V,0.02927,1.838e+18,2.444e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,523700000,0
40431343,2903.0,M3 V,0.01391,9.11e+17,2.136e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,294700000,0
40431393,5012.0,G9 V,0.823,1.802e+17,5.068e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,760500000,0
40431465,7307.0,F1 VI,0.6863,7.949e+16,1.085e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,326700000,0
40431496,4951.0,K0 V,0.3018,5.042e+17,5.503e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,471800000,0
40431592,4639.0,K2 V,0.03636,4.96e+17,7.297e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,186500000,0
40431618,6674.0,F5 VI,0.4405,1.502e+17,1.604e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,313700000,0
40431665,5093.0,G8 V,0.3486,3.139e+17,4.664e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,479400000,0
40431746,5527.0,G4 V,0.5189,5.675e+16,3.493e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,496400000,0
40431842,3898.0,K6 V,0.06846,6.829e+17,1.113e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,362600000,0
40431907,6581.0,F5 V,2.973,1.328e+17,1.557e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,838200000,0
40431955,5022.0,G9 V,0.7798,2.055e+17,5.094e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,737300000,0
40432021,2375.0,M6 V,0.026,1.706e+18,2.582e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,602000000,0
40432112,5534.0,G4 V,1.214,2.25e+17,3.444e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,757400000,0
40432177,4282.0,K4 IV,0.5212,2.05e+17,8.955e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,828900000,0
40432243,4352.0,K3 V,0.0144,2.971e+17,8.15e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,133400000,0
40432263,5061.0,G9 VI,0.02088,4.222e+17,4.998e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,118800000,0
40432277,4688.0,K1 V,0.1058,3.467e+17,6.097e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,311700000,0
40432343,3500.0,M0 V,0.04728,5.755e+17,1.811e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,373800000,0
40432408,3895.0,K7 V,0.06088,8.334e+17,1.242e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,342500000,0
40432461,5907.0,G0 V,0.2927,1.956e+17,2.64e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,326500000,0
40432512,3898.0,K6 IV,1.017,1.095e+17,1.153e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1398000000,0
40432564,5691.0,G2 V,1.501,1.467e+17,3.031e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,796600000,0
40432642,5663.0,G3 V,0.5406,1.941e+16,3.301e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,482700000,0
40432713,6260.0,F8 V,0.8978,3.384e+16,2.191e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,509100000,0
40432781,3811.0,K7 V,0.05805,1.135e+18,1.284e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,349300000,0
40432820,3631.0,K8 V,0.02156,9.492e+17,1.438e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,234500000,0
40432864,4165.0,K5 V,0.02859,5.102e+17,1.011e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,205300000,0
40432891,7246.0,F1 VI,0.6563,9.352e+15,1.078e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,324800000,0
40432932,3343.0,M0 V,0.01845,1.294e+18,1.794e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,255900000,0
40432979,4417.0,K3 V,0.03422,1.796e+17,7.737e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,199600000,0
40432998,5600.0,G3 V,0.525,8.072e+16,3.246e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,486400000,0
40433068,5214.0,G7 VI,0.05759,1.586e+17,4.414e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,185800000,0
40433087,3864.0,K7 V,0.06159,4.326e+17,1.269e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,350000000,0
40433164,5612.0,G3 V,1.357,9.982e+16,3.228e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,778500000,0
40433244,7246.0,F1 VI,0.6563,9.352e+15,1.078e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,324800000,0
40433285,6320.0,F7 VI,0.1458,9.682e+15,1.906e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,201200000,0
40433311,4106.0,K5 V,0.07055,4.542e+17,1.035e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,331700000,0
40433356,2545.0,M5 V,0.02936,4.595e+17,2.371e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,556800000,0
40433444,5247.0,G7 VI,0.02491,3.651e+17,4.302e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,120700000,0
40433462,5720.0,G2 V,0.6151,1.428e+17,2.942e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,504600000,0
40433496,3547.0,K9 V,0.04914,1.164e+18,1.656e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,370900000,0
40433549,4272.0,K4 V,0.08142,3.915e+17,8.719e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,329100000,0
40433612,5124.0,G8 VI,0.05403,4.914e+16,4.823e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,186400000,0
40433639,4886.0,K0 V,0.01788,1.73e+17,5.773e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,117900000,0
40433653,5226.0,G7 V,0.392,3.778e+17,4.313e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,482600000,0
40433715,3037.0,M2 V,0.01513,1.23e+18,2.001e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,280800000,0
40433775,3536.0,K9 V,0.02063,1.144e+18,1.624e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,241900000,0
40433817,2654.0,M4 V,0.08313,1.694e+18,2.307e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,861500000,0
40433870,7000.0,F3 V,1.319,1.993e+16,1.323e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,493600000,0
40433961,4993.0,K0 V,0.1104,4.817e+17,5.439e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,280600000,0
40434004,4359.0,K3 V,0.09048,5.371e+17,7.837e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,333300000,0
40434046,5312.0,G6 V,0.1655,2.936e+17,3.97e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,303500000,0
40434098,5226.0,G7 V,0.9643,2.406e+17,4.446e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,757000000,0
40434161,4550.0,K2 V,0.03918,5.709e+17,7.039e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,201300000,0
40434190,3473.0,M0 V,0.04447,1.437e+18,1.812e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,368000000,0
40434228,2077.0,M9 V,0.02045,1.195e+18,3.062e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,698100000,0
40434319,5166.0,G8 VI,0.05396,2.847e+16,4.674e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,183200000,0
40434341,5118.0,G8 V,0.3423,5.061e+16,4.689e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,470300000,0
40434414,3013.0,M2 V,0.01508,7.598e+17,2.004e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,284900000,0
40434477,5271.0,G7 VI,0.05929,7.141e+16,4.456e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,184500000,0
40434507,3736.0,K8 V,0.02237,6.723e+17,1.44e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,225600000,0
40434554,5214.0,G7 V,0.3774,2.236e+17,4.344e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,475900000,0
40434608,3824.0,K7 V,0.05773,1.165e+18,1.326e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,346000000,0
40434663,4891.0,K0 V,0.1199,3.209e+17,5.686e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,304700000,0
40434717,2865.0,M3 V,0.01353,1.289e+18,2.124e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,298300000,0
40434752,2802.0,M3 V,0.01363,1.036e+18,2.148e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,313200000,0
40434822,4889.0,K0 V,0.2892,1.357e+17,5.618e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,473800000,0
40434900,4750.0,K1 V,0.04094,1.63e+17,6.154e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,188800000,0
40434929,7242.0,F1 V,4.334,3.218e+16,1.045e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,835700000,0
40434998,3890.0,K7 V,0.02467,2.25e+17,1.237e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,218500000,0
40435031,4137.0,K5 V,0.01148,4.97e+17,9.895e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,131800000,0
40435049,7278.0,F1 V,4.19,9.463e+16,1.078e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,813500000,0
40435138,6155.0,F8 V,2.106,2.782e+16,2.111e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,806500000,0
40435194,4871.0,K0 V,0.1181,3.891e+17,5.387e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,304900000,0
40435251,4057.0,K5 V,0.4562,1.736e+17,9.894e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,864100000,0
40435311,4686.0,K1 IV,4.147,2.159e+17,6.407e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1952000000,0
40435403,4544.0,K2 V,0.248,3.061e+17,6.905e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,507700000,0
40435458,5182.0,G8 V,0.3327,2.904e+17,4.789e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,452200000,0
40435559,5619.0,G3 V,0.2267,2.383e+17,3.305e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,317600000,0
40435616,6525.0,F6 VI,0.4242,1.349e+17,1.805e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,322100000,0
40435664,4388.0,K3 V,0.03333,7.368e+17,8.033e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,199600000,0
40435688,4682.0,K1 V,0.2718,3.47e+17,6.363e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,500700000,0
40435784,2744.0,M4 V,0.01259,5.319e+17,2.256e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,313700000,0
40435845,3623.0,K9 V,0.1298,2.568e+17,1.58e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,577700000,0
40435929,5585.0,G3 VI,0.0865,8.301e+16,3.188e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,198500000,0
40435963,3522.0,K9 V,0.02029,8.887e+17,1.661e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,241800000,0
40435999,6479.0,F6 V,1.063,6.922e+16,1.71e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,517100000,0
40436063,3604.0,K9 V,0.01956,8.747e+17,1.636e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,226700000,0
40436100,6356.0,F7 V,0.9415,7.133e+16,1.884e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,505700000,0
40436174,4173.0,K5 V,0.07147,3.983e+17,1.017e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,323300000,0
40436215,4366.0,K3 V,0.01329,2.62e+17,7.989e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,127300000,0
40436226,4593.0,K2 V,0.09853,5.232e+17,7.015e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,313300000,0
40436276,4268.0,K4 V,0.01205,1.599e+17,8.988e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,126900000,0
40436291,5611.0,G3 V,1.442,1.609e+17,3.209e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,803100000,0
40436349,5312.0,G6 V,0.1593,2.634e+16,4.155e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,297900000,0
40436406,6895.0,F3 VI,0.217,1.036e+17,1.331e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,206300000,0
40436426,3356.0,M0 V,0.01785,7.168e+17,1.83e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,249800000,0
40436460,5215.0,G7 V,0.3912,1.822e+17,4.31e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,484100000,0
40436519,4946.0,K0 V,0.1172,3.198e+17,5.41e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,294700000,0
40436563,4123.0,K5 V,0.0115,7.65e+16,1.045e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,132800000,0
40436580,4719.0,K1 V,0.2572,3.508e+17,6.131e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,479500000,0
40436628,5378.0,G5 VI,0.02956,2.956e+17,3.839e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,125100000,0
40436644,4292.0,K4 V,0.07835,3.958e+17,8.694e+17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,320000000,0
40436707,3035.0,M2 V,0.01478,1.502e+18,2.057e+18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,277900000,0
